latitude	longitude	store_name	code	location	imei
16.68911	98.50893	Myawadi	MM	Asia/Yangon	8630330696303481438
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481305
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	863033069630348420
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317662105
25.67927	-80.31727	Kendall	US	America/New_York	359043379931766957
8.62261	-70.20749	Barinas	VE	America/Caracas	8630330696303482386
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	3590433799317662055
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766213
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766270
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	359043379931766585
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348321
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317662063
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	8630330696303481289
11.84962	-86.19903	Jinotepe	NI	America/Managua	359043379931766635
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662345
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481933
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661800
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	359043379931766056
44.99012	-123.02621	Keizer	US	America/Los_Angeles	8630330696303482386
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766551
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	8630330696303481164
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661040
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348065
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317662006
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317661412
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348479
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317662139
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766510
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303481362
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317662097
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481933
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482121
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661008
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482360
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766478
28.15112	-82.46148	Lutz	US	America/New_York	8630330696303481701
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	8630330696303481735
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303482303
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303482147
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317661537
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303482147
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661248
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317661545
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303481347
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661578
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481982
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317662113
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303481818
27.09978	-82.45426	Venice	US	America/New_York	359043379931766650
6.46346	-2.31938	Bibiani	GH	Africa/Accra	863033069630348602
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	3590433799317661495
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661859
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303481198
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481719
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481123
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661529
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661925
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	3590433799317661867
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348727
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661099
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766791
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348057
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303481149
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348800
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317662196
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766569
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481966
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317661024
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766056
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661016
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303482097
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348396
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661156
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661495
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661727
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317662295
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303481800
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303482212
-30.60106	-71.19901	Ovalle	CL	America/Santiago	359043379931766791
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	8630330696303481578
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303482402
52.86147	9.5926	Walsrode	DE	Europe/Berlin	359043379931766353
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	8630330696303481982
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661081
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481032
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481206
37.49073	-2.77259	Baza	ES	Europe/Madrid	359043379931766353
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661073
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348701
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317662337
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	3590433799317661586
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481180
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661669
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303481263
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661909
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348446
34.5624	38.28402	Tadmur	SY	Asia/Damascus	8630330696303481693
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348578
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766858
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481610
55.39485	43.83992	Arzamas	RU	Europe/Moscow	863033069630348206
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661115
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348115
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766304
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303481867
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766569
44.31771	9.32241	Chiavari	IT	Europe/Rome	8630330696303481701
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	359043379931766460
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317661859
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317661255
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766015
22.98212	-80.58556	Corralillo	CU	America/Havana	359043379931766379
40.82232	-74.15987	Nutley	US	America/New_York	359043379931766064
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317661842
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	3590433799317662121
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	863033069630348958
36.61033	-88.31476	Murray	US	America/Chicago	359043379931766825
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303482394
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766288
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348982
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	3590433799317662436
42.35843	-71.05977	Boston	US	America/New_York	8630330696303481180
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348131
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317662360
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348628
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	8630330696303481503
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481024
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766544
48.98994	2.1699	Herblay	FR	Europe/Paris	3590433799317661420
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766148
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348735
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303481032
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	359043379931766460
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481941
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661826
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303482154
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766544
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317661164
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	8630330696303481818
40.58654	-122.39168	Redding	US	America/Los_Angeles	863033069630348149
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661610
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303482154
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348776
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348636
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481719
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303481362
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	3590433799317661073
34.06635	-84.67837	Acworth	US	America/New_York	3590433799317662238
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317662394
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348388
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303481818
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	3590433799317662071
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348172
37.51803	15.00913	Misterbianco	IT	Europe/Rome	359043379931766650
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481610
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348859
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348271
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661727
33.3213	130.94098	Hita	JP	Asia/Tokyo	863033069630348602
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317661446
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	3590433799317661511
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481180
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	359043379931766106
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	863033069630348784
41.80753	-87.65644	New City	US	America/Chicago	8630330696303482022
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348255
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661156
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303482147
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661982
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661255
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	359043379931766700
38.45598	48.87498	Astara	AZ	Asia/Baku	3590433799317661933
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	863033069630348420
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661693
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317662337
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303482253
43.86682	-79.2663	Markham	CA	America/Toronto	359043379931766650
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766627
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	8630330696303481339
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317662105
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	3590433799317662030
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	863033069630348081
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317661263
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481503
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	3590433799317661487
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	863033069630348107
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481511
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481024
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766031
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481180
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348750
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661255
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317661669
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	863033069630348347
23.02677	113.13148	Foshan	CN	Asia/Shanghai	3590433799317661685
41.85059	-87.882	Westchester	US	America/Chicago	863033069630348107
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661453
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303481537
18.87813	72.93924	Uran	IN	Asia/Kolkata	863033069630348297
43.54072	-116.56346	Nampa	US	America/Boise	863033069630348180
36.06523	-119.01677	Porterville	US	America/Los_Angeles	359043379931766379
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661974
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766262
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348107
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481586
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766205
27.9247	78.40102	Chharra	IN	Asia/Kolkata	3590433799317661925
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661586
36.82167	128.63083	Eisen	KR	Asia/Seoul	8630330696303482253
43.54072	-116.56346	Nampa	US	America/Boise	863033069630348404
41.55838	-81.56929	Collinwood	US	America/New_York	3590433799317662360
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303482063
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	359043379931766940
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766999
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303482006
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661982
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661586
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303481248
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661370
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317662071
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766445
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766106
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	8630330696303482121
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317661362
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348206
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317661024
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	8630330696303482105
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661610
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303482469
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	3590433799317662147
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	8630330696303481255
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303481693
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317662360
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661602
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766775
-8.28333	-35.03333	Cabo	BR	America/Recife	8630330696303481859
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	863033069630348347
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348420
23.04419	-82.00919	Jaruco	CU	America/Havana	359043379931766908
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766551
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661230
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303482337
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661032
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317662253
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303482493
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661222
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348255
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661263
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	863033069630348388
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317661644
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303482147
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	8630330696303482493
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303481701
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661875
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661644
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317662253
23.18	88.58	Aistala	IN	Asia/Kolkata	863033069630348362
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303482113
40.2737	-76.88442	Harrisburg	US	America/New_York	8630330696303481354
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481040
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766734
41.16704	-73.20483	Bridgeport	US	America/New_York	359043379931766338
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317662410
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661875
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317662212
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348057
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766601
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661487
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	863033069630348925
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481339
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	863033069630348370
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661081
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317661271
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661255
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661602
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303482030
26.68451	-80.66756	Belle Glade	US	America/New_York	359043379931766627
33.93113	-117.54866	Norco	US	America/Los_Angeles	3590433799317662402
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661693
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661222
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317662345
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303481073
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303482469
35.85	117.7	Dongdu	CN	Asia/Shanghai	359043379931766866
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303482378
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348834
42.97086	-82.42491	Port Huron	US	America/Detroit	359043379931766841
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348511
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481081
48.06919	11.37703	Gauting	DE	Europe/Berlin	359043379931766965
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303481479
52.86147	9.5926	Walsrode	DE	Europe/Berlin	359043379931766726
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348016
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	863033069630348404
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482410
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317661883
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317661149
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661131
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317661867
49.820923	18.262524	Ostrava	CZ	Europe/Prague	359043379931766304
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	359043379931766437
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	863033069630348727
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	359043379931766684
