ts	imei	mwra	p.android.documentsui	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.system	p.android.externalstorage	p.browser.provider	p.katana	p.android.gms	p.dogalize	p.notifier	p.android.vending	p.olauncher	p.inputmethod.latin	p.gms.persistent	p.google	p.android.defcontainer	p.simulator	p.process.gapps
2018-05-05 11:48:00	359043379931766494	1.00000	7.29466	11.64057	9.52897	11.16751	8.56464	7.73895	13.30148	74.18452	60.94986	36.90682	34.40014	0.78871	41.38265	31.06529	89.16799	79.59534	28.21519	41.49991	56.14871	83.38731
2018-05-05 11:49:00	8630330696303481347	1.00000	12.40671	13.74164	8.62358	11.82682	11.01729	8.72641	11.34170	60.70958	36.66932	50.67542	35.08263	65.18049	27.01202	98.92921	52.01316	35.55144	25.48242	49.09791	10.21384	44.65063
2018-05-05 11:50:00	3590433799317661750	1.00000	4.67975	9.79671	10.12966	18.04199	4.01264	13.65214	16.31128	36.94152	49.58036	53.01962	49.20784	19.71830	16.29378	5.90705	81.64869	99.03578	23.06645	2.34642	64.87556	7.48719
2018-05-05 11:51:00	8630330696303482303	1.00000	11.75461	13.85407	10.13853	11.91253	11.93762	11.05211	8.08761	56.03055	57.51934	44.37060	49.57658	29.46327	6.26150	82.22332	39.98379	89.70378	45.53885	51.61322	5.07580	82.95968
2018-05-05 11:52:00	863033069630348842	1.00000	9.63497	12.91960	10.51262	14.66527	10.29425	11.41772	10.24936	51.61574	56.05257	70.26100	32.68717	76.91061	94.57446	45.77375	43.19227	42.11328	94.17562	44.36762	59.43185	2.53889
2018-05-05 11:53:00	359043379931766551	1.00000	10.08991	12.09027	12.97443	14.19521	12.75752	11.01594	9.13941	24.81596	42.55004	40.31054	61.56313	75.44835	2.93209	10.15703	91.36320	51.95945	61.41935	78.90796	36.28023	18.63830
2018-05-05 11:54:00	863033069630348883	1.00000	8.20660	11.39037	11.34916	10.51409	11.18309	9.59805	10.59598	52.92507	65.55701	49.65240	44.15345	93.38111	27.76641	59.42367	38.96223	74.32399	84.39000	29.76067	61.40003	74.18153
2018-05-05 11:55:00	863033069630348081	1.00000	10.63941	13.91559	8.46569	11.52755	10.44261	11.85467	8.44960	37.14409	40.61758	67.14483	45.55404	49.34959	39.28968	98.52893	44.90162	2.78866	0.88020	15.53557	26.61832	4.76790
2018-05-05 11:56:00	8630330696303482337	0.00000	13.58650	14.95898	9.05317	6.71118	13.96122	14.23301	9.08150	63.58521	48.89640	35.26044	52.79742	73.32210	16.47321	90.75367	73.84710	10.60460	93.51378	52.63902	13.00680	8.95304
2018-05-05 11:57:00	8630330696303481453	0.00000	12.49093	12.35327	11.03836	8.53509	14.25582	15.60512	8.52978	61.00513	47.28953	57.41218	47.66107	77.79068	85.41773	54.19146	10.94542	14.12881	6.00006	78.38338	76.88595	34.68823
2018-05-05 11:58:00	8630330696303482493	1.00000	6.87723	11.96643	10.72864	13.78410	9.70812	7.68516	12.29391	73.99221	40.65880	34.37008	64.44441	30.16305	47.48479	59.23703	77.96967	69.44569	81.99728	97.91296	3.52135	44.22924
2018-05-05 11:59:00	3590433799317661719	1.00000	8.24143	11.67276	9.87094	12.59334	11.75285	12.02067	8.06138	44.95904	65.89430	57.02637	34.46770	51.01558	81.34959	41.35978	33.37874	68.86392	15.24345	72.09412	36.09130	8.90131
2018-05-05 12:00:00	8630330696303481735	0.00000	14.70347	17.35063	15.45177	8.78706	11.08010	12.30662	14.23008	51.18551	62.89768	44.45851	59.63729	33.59695	65.76518	81.97334	24.46486	29.70109	96.35621	45.95113	87.06094	84.58913
2018-05-05 12:01:00	8630330696303482444	1.00000	7.33164	14.64478	7.50278	16.28063	9.63298	12.47248	9.51355	44.71896	57.39921	53.34912	35.74174	23.09810	20.85100	25.76804	92.71536	53.35419	68.49570	23.06926	77.05960	26.89059
2018-05-05 12:02:00	8630330696303481255	1.00000	9.52291	12.35603	11.24432	12.17485	9.34629	11.10682	9.93350	41.28424	74.94550	52.80277	45.17571	39.89749	6.90712	6.51758	32.90896	98.94490	94.47143	68.29251	3.04440	30.63306
2018-05-05 12:03:00	8630330696303481727	1.00000	9.13868	11.57103	9.41243	12.04651	17.17346	14.07798	8.60559	72.45814	58.98939	42.04754	49.51117	15.00443	40.86279	17.67513	83.07025	33.78672	5.79180	76.88990	17.89657	70.46101
2018-05-05 12:04:00	359043379931766635	0.00000	7.51334	11.93553	8.87726	14.66503	8.54741	7.68102	12.70481	46.16011	54.49268	75.62631	16.25636	37.09562	73.02401	56.35076	98.82831	72.93213	33.50888	80.66727	6.93590	42.99668
2018-05-05 12:05:00	8630330696303481123	1.00000	7.92414	12.45999	11.88925	12.98151	13.25851	11.89908	9.48902	14.04493	73.00774	45.39056	36.07095	20.20562	55.50050	68.70424	39.28443	2.86116	66.54985	33.03011	82.35405	52.74010
2018-05-05 12:06:00	3590433799317661198	1.00000	9.48647	11.04993	9.90230	13.79641	8.34846	10.62554	15.03747	40.06211	40.47515	42.23223	51.60489	53.77987	71.38920	90.78363	70.19159	10.84051	15.82624	12.48547	78.80468	17.74657
2018-05-05 12:07:00	8630330696303481941	1.00000	6.07245	11.17195	11.07438	13.24807	12.04609	12.68515	8.88599	66.16758	27.83806	30.47237	49.99866	17.78481	39.19375	89.96488	90.34367	53.32448	46.71266	80.05656	75.13975	81.00500
2018-05-05 12:08:00	863033069630348537	0.00000	16.45447	10.97898	8.45453	6.34312	12.01642	12.14798	10.63466	57.10679	67.06107	28.43666	29.92350	93.96104	73.30794	53.51268	43.69359	95.25225	78.04214	69.60423	23.90030	83.78931
2018-05-05 12:09:00	3590433799317661420	1.00000	6.59126	12.60178	7.84107	13.34010	11.62656	12.50924	9.39211	52.29595	55.42695	63.00037	35.56403	88.67526	9.84223	38.64420	69.20715	31.30995	43.54542	48.99242	44.11508	1.89765
2018-05-05 12:10:00	359043379931766122	0.00000	11.59959	13.86356	13.85203	10.76436	11.99361	11.70586	10.23707	42.97460	55.62225	36.25346	23.00630	36.25966	49.29239	89.01110	45.42072	31.79051	49.18844	5.91768	55.42473	16.53991
2018-05-05 12:11:00	8630330696303481768	1.00000	10.80088	11.04620	12.24129	14.54390	11.36616	10.79335	10.98846	49.43362	51.32894	51.32574	52.62169	22.66232	97.62945	53.59906	66.34398	7.89304	83.51915	98.58605	9.90774	16.68498
2018-05-05 12:12:00	359043379931766676	0.00000	10.70195	12.33966	13.14081	9.62514	13.25036	12.23579	7.35654	70.92898	82.66826	24.30974	31.43314	87.76804	21.69965	81.21493	91.15830	76.97419	80.50415	89.80872	74.24172	59.64024
2018-05-05 12:13:00	863033069630348321	0.00000	15.25420	14.12331	15.20296	8.17036	13.46432	12.84497	10.52578	51.82442	40.81798	28.85989	34.39901	31.68098	65.27868	66.54883	79.82125	29.36668	29.59451	93.63103	50.68577	6.71571
2018-05-05 12:14:00	863033069630348842	1.00000	11.95741	11.89255	8.77313	11.01667	10.18606	8.99611	9.12286	48.87855	25.59985	34.37903	41.68138	93.80477	1.24575	93.09139	39.13749	16.03871	18.01912	51.64448	91.53616	3.55676
2018-05-05 12:15:00	863033069630348065	1.00000	7.21099	15.69025	11.06715	13.89159	9.34402	10.33306	8.72792	35.13984	42.84291	43.33086	48.64031	27.72005	6.49242	7.33695	66.08928	2.94802	31.95769	98.01071	91.64065	88.54883
2018-05-05 12:16:00	8630330696303482295	1.00000	12.36417	13.92424	10.07748	10.49327	14.38982	12.73633	9.14379	39.43303	61.81371	56.16017	42.63918	6.09050	19.95936	90.74206	64.70623	65.36233	11.05114	56.91161	78.44117	59.93383
2018-05-05 12:17:00	8630330696303482089	0.00000	17.08225	15.71976	9.76698	9.40633	7.64413	12.01173	7.44486	72.67701	49.03182	42.06071	38.81370	46.38870	83.16994	55.00643	29.69169	83.74802	26.18113	9.36573	26.93412	54.04719
2018-05-05 12:18:00	8630330696303482055	0.00000	15.05988	13.97265	11.49377	9.78798	8.75209	11.11916	7.56609	56.51297	60.43179	29.86810	28.88899	49.68264	50.66752	95.71906	63.02780	86.95999	39.02571	53.04092	12.44084	68.94727
2018-05-05 12:19:00	8630330696303482063	1.00000	7.26731	9.26915	12.71645	12.18666	10.24017	10.02707	11.61434	46.40363	76.12206	50.80829	45.58724	11.91512	19.96552	43.03231	52.52578	57.69841	46.35013	69.14475	37.09050	65.27308
2018-05-05 12:20:00	359043379931766114	0.00000	14.61923	12.36612	11.67295	9.35389	12.14071	11.60700	8.16982	74.25370	41.09418	24.82010	43.32832	4.52307	49.51070	96.01461	78.93560	18.90367	60.30500	11.23110	4.50119	79.00290
2018-05-05 12:21:00	8630330696303481370	0.00000	12.80744	13.97961	13.36845	10.99947	12.40776	10.84418	9.57212	57.51258	44.58731	54.07326	43.25650	73.97021	33.47586	3.19572	56.98204	93.04932	97.43911	69.28674	3.07486	66.09334
2018-05-05 12:22:00	3590433799317661909	0.00000	14.73831	12.56426	10.26646	8.33618	14.82294	14.89938	9.15406	63.96301	28.58824	52.59027	31.20928	2.69702	1.70441	33.80563	7.94589	61.83881	25.44373	61.14872	17.19528	72.98125
2018-05-05 12:23:00	3590433799317662295	0.00000	6.76411	11.28734	12.60381	12.92062	9.86618	9.18935	12.96606	79.41228	60.50161	51.03956	54.01486	63.85306	20.89923	22.36954	24.58477	57.37872	98.80488	13.44362	16.04042	30.05225
2018-05-05 12:24:00	359043379931766312	1.00000	12.14376	12.38372	9.27940	9.80406	9.80812	11.46744	8.92884	43.09624	54.04748	45.24490	44.01579	60.60920	47.49492	34.84997	96.79650	57.83616	78.35725	77.31787	4.82646	64.11475
2018-05-05 12:25:00	863033069630348917	1.00000	7.09661	13.87473	7.51692	13.35586	7.94808	7.20083	13.35343	49.59521	33.87785	63.42653	38.26103	80.29482	53.31765	93.25370	18.15851	66.05050	68.89250	17.26137	39.95899	72.11136
2018-05-05 12:26:00	3590433799317661305	0.00000	13.60334	14.99709	11.57129	8.69366	10.12353	12.84596	11.74510	51.67775	43.22487	45.21812	68.37043	9.81714	64.03538	90.54828	48.98354	1.84432	49.22388	32.57001	0.15036	57.46182
2018-05-05 12:27:00	359043379931766668	1.00000	6.99907	12.17654	6.66392	12.28862	14.41091	14.93489	8.82468	40.89214	46.43153	32.07616	43.71690	95.02741	74.77581	32.40732	12.17357	92.84164	17.60295	43.75808	88.37775	63.54459
2018-05-05 12:28:00	863033069630348602	1.00000	9.88544	16.09178	7.20301	12.63824	13.31828	13.23208	9.25435	58.45175	48.36322	49.42527	37.38025	0.20446	42.93291	12.80296	24.04798	47.47812	59.91359	8.17290	94.54594	63.71701
2018-05-05 12:29:00	863033069630348610	1.00000	8.87313	11.70423	10.31635	12.70929	13.25778	14.07538	8.05129	52.86906	84.21089	43.47127	37.49131	2.37196	48.92753	73.90913	52.63799	28.00364	37.90369	72.57965	57.85668	12.24005
2018-05-05 12:30:00	3590433799317661511	0.00000	13.05883	11.12909	8.70506	9.02879	12.64024	12.66611	7.61828	49.72958	68.12098	26.22933	51.54271	62.82123	62.48510	8.48367	11.76720	18.71424	64.83120	81.66800	43.11474	64.31083
2018-05-05 12:31:00	3590433799317661149	0.00000	13.85250	11.70837	14.68581	9.14482	14.70693	12.91708	7.94977	42.26832	63.40091	44.41053	39.30480	95.15677	34.40774	43.73246	21.20787	22.40920	93.26181	23.13303	61.62928	8.62069
2018-05-05 12:32:00	8630330696303481990	1.00000	5.66366	13.06962	9.85986	14.29971	11.23544	12.26590	8.71104	66.05167	78.45609	76.77679	58.02513	54.36774	77.23352	36.48996	88.63042	1.28479	1.21764	6.96625	68.96916	86.13868
2018-05-05 12:33:00	863033069630348875	0.00000	14.19486	13.93367	11.36360	7.64105	15.13709	15.48254	9.21702	55.33400	58.62596	63.80725	42.41325	75.42571	15.97384	98.84614	44.15863	42.48226	34.64946	54.00219	45.98016	48.92366
2018-05-05 12:34:00	8630330696303481040	1.00000	7.52838	12.41106	8.60934	13.00432	13.72032	12.89655	7.82939	35.32885	85.09452	32.80448	47.87763	17.63211	54.42539	69.03519	36.80845	73.16543	6.39132	8.38537	64.83705	18.62869
2018-05-05 12:35:00	863033069630348339	1.00000	7.50185	12.14778	8.69919	14.28565	8.64812	11.62411	9.75085	57.59022	41.64519	53.38682	55.07705	79.02484	80.74128	18.30830	23.03665	15.48761	47.71463	57.78963	4.81567	12.48917
2018-05-05 12:36:00	863033069630348917	0.00000	10.40216	14.00597	4.79407	12.98987	8.14413	3.90746	15.01927	49.80180	31.99232	45.48400	42.53886	8.81981	54.12580	62.51352	87.94121	24.93607	74.28519	89.08859	33.41501	38.33328
2018-05-05 12:37:00	8630330696303482196	1.00000	10.95269	11.41621	13.45902	11.41013	12.38485	10.10914	9.25572	57.22091	51.57452	21.22897	46.77487	47.91355	35.26259	53.69380	59.95138	10.09909	20.96687	36.30188	17.06472	34.98998
2018-05-05 12:38:00	8630330696303481206	1.00000	7.51527	11.78268	10.62243	13.63196	11.86845	10.03998	10.96335	49.30902	40.20087	28.28409	38.20090	8.14678	21.05833	80.76715	0.02043	17.68613	19.65085	71.28069	1.37747	50.02612
2018-05-05 12:39:00	359043379931766361	1.00000	1.64809	12.49426	12.60754	14.67357	10.18277	10.42241	11.56462	56.48960	83.77296	54.12439	60.72611	78.47581	14.70971	8.11482	30.64033	68.44680	79.49599	7.36903	76.30949	68.84145
2018-05-05 12:40:00	8630330696303481438	1.00000	10.03588	13.81807	6.70833	12.47724	9.01560	7.81714	11.80790	39.06317	62.35321	25.14932	44.94235	99.86445	39.99196	73.46580	93.77016	42.89432	74.19675	10.61553	56.08366	22.37282
2018-05-05 12:41:00	8630330696303481008	1.00000	10.41079	15.15199	8.18608	10.98945	9.24474	9.27208	12.26259	52.79403	74.65596	54.57320	37.04409	66.26154	42.89537	12.59273	28.24363	43.05604	6.00784	49.37584	41.71068	57.10759
2018-05-05 12:42:00	8630330696303481933	1.00000	10.41520	12.40765	7.99101	9.52489	9.98590	7.93480	12.49510	32.07185	60.03799	30.40173	47.09808	98.35850	57.67517	35.76539	5.75892	63.62677	60.64243	96.90356	93.85036	85.06372
2018-05-05 12:43:00	3590433799317662360	1.00000	9.81520	16.68470	4.80269	11.50426	17.11386	13.92275	8.21497	63.85646	65.39023	64.93768	34.76807	29.01233	60.68860	67.72485	15.27266	8.17249	16.27647	66.95766	6.41535	13.66165
2018-05-05 12:44:00	8630330696303481008	0.00000	11.50701	11.74410	10.98977	8.40923	14.95566	13.95875	10.46671	53.46634	50.16106	53.20132	32.64016	38.70084	74.63226	50.55033	46.61465	62.18700	97.37613	81.45783	59.20989	86.86577
2018-05-05 12:45:00	8630330696303481925	1.00000	7.96482	12.09935	12.72166	13.58599	12.28429	13.12660	10.34771	44.94325	80.82308	41.49784	34.97339	92.37230	24.96574	50.95508	1.87800	33.90348	51.33907	13.80691	0.37722	55.38738
2018-05-05 12:46:00	3590433799317662162	1.00000	7.52076	11.87329	11.01460	13.86819	14.28640	13.45245	8.71778	51.21255	54.47735	36.49755	46.79639	17.50333	92.31732	28.95318	58.56874	92.51842	70.30065	49.01743	8.26968	52.65278
2018-05-05 12:47:00	8630330696303481750	0.00000	12.41281	12.69148	8.26749	10.78315	12.40678	13.76611	8.10472	14.54432	62.11167	32.38819	37.61900	99.69712	40.15095	29.04482	56.18073	97.93578	34.81666	58.10346	88.52922	75.52313
2018-05-05 12:48:00	359043379931766221	0.00000	11.22007	10.83052	7.51414	10.47355	15.08750	10.53806	9.75101	50.13852	41.29232	33.83109	51.79743	3.04545	18.37983	45.14329	20.75278	9.90063	97.30111	72.33688	11.53757	84.92957
2018-05-05 12:49:00	863033069630348503	0.00000	9.47475	11.11687	15.63397	11.87721	13.89417	10.19660	7.05831	48.84629	39.30860	50.52579	44.71117	1.64607	92.81318	80.75199	72.47285	17.62468	9.63279	84.17645	45.31829	4.23992
2018-05-05 12:50:00	8630330696303481859	1.00000	6.55386	12.18793	7.49553	13.53011	12.77326	14.69241	9.68535	59.37019	58.10574	34.12891	44.19931	8.16340	24.41953	68.08656	50.21287	78.99198	40.72575	62.62906	87.50633	0.59346
2018-05-05 12:51:00	3590433799317661719	1.00000	13.66898	11.99759	13.14434	7.32620	12.95325	13.36783	10.13967	31.84478	54.28153	41.03094	55.18118	88.44885	97.87481	26.39944	52.46248	46.44808	63.87168	1.91136	47.76604	30.16892
2018-05-05 12:52:00	359043379931766502	1.00000	9.59333	13.60159	6.78650	10.42041	11.54965	15.16184	10.21082	53.62424	56.83223	42.97164	33.66395	85.67589	35.07344	9.57780	30.71318	93.88784	15.39476	2.63622	2.05268	33.99343
2018-05-05 12:53:00	8630330696303481149	1.00000	10.49237	10.97157	9.70246	12.49829	9.38666	6.32960	13.14873	60.23853	78.18345	20.51343	61.45489	80.04223	63.23356	48.37671	6.74293	51.64528	96.84271	70.03250	84.34467	75.88152
2018-05-05 12:54:00	359043379931766429	1.00000	8.61389	11.88574	6.85040	13.94671	6.29648	8.51485	14.78847	51.25173	41.75100	53.38429	28.27326	56.16568	49.30909	17.69427	31.62489	1.21870	95.95709	12.41844	90.39677	19.09100
2018-05-05 12:55:00	8630330696303481784	1.00000	10.62233	13.94113	10.24978	12.59784	10.10004	9.18669	11.98640	54.74099	57.16551	38.49033	39.65767	66.15669	28.92937	43.92272	84.86646	11.36491	40.29651	58.34661	80.78028	85.21990
2018-05-05 12:56:00	3590433799317661412	1.00000	7.28042	13.00130	11.22573	13.59108	8.53684	6.83514	12.82587	41.83217	63.87319	68.93627	42.47937	42.52892	8.54329	66.65338	45.64059	38.87310	90.00520	36.44077	70.99819	15.50840
2018-05-05 12:57:00	8630330696303482014	1.00000	8.50590	12.27493	9.43206	12.06737	11.28569	6.30842	10.73780	59.04964	64.91265	35.17732	31.94640	94.84136	7.46970	40.13708	59.47749	96.96677	83.37385	33.44091	44.25326	19.29244
2018-05-05 12:58:00	3590433799317661784	1.00000	8.16783	10.88337	10.47781	12.62901	9.18132	10.14268	12.09018	56.33618	58.25226	52.92298	46.62672	70.96946	86.86639	21.10700	75.41783	21.22411	77.43878	43.32021	45.56907	55.36381
2018-05-05 12:59:00	3590433799317661933	0.00000	12.20108	14.49515	7.69101	9.49291	13.43788	12.25541	9.40642	47.70101	39.68177	25.97619	17.61886	56.24437	70.03655	94.16276	4.87974	64.56878	55.15555	8.38275	28.58512	68.21329
2018-05-05 13:00:00	8630330696303482436	1.00000	8.46840	11.96680	9.29564	14.17152	9.56420	10.53690	8.36479	57.88855	85.68889	42.94170	42.02346	82.15404	78.25387	11.39821	72.11558	97.55812	0.86496	85.81455	77.71238	48.67911
2018-05-05 13:01:00	359043379931766494	0.00000	9.15888	12.20108	8.37624	14.44490	14.21708	13.08531	8.20689	41.50232	51.92276	39.01003	48.99185	17.97363	23.36288	11.81480	6.75105	37.94583	0.89331	96.10632	36.49942	59.47686
2018-05-05 13:02:00	8630330696303481628	1.00000	9.14604	9.61747	9.61255	10.62659	17.87131	12.76109	9.10645	12.43532	61.29409	40.18069	43.42526	27.25606	8.40568	17.99160	78.07088	57.10011	21.54323	97.80650	71.01220	14.11274
2018-05-05 13:03:00	863033069630348040	0.00000	8.39188	12.51826	9.10481	13.06385	8.63898	8.31688	13.91962	47.77014	66.25814	44.21400	44.89204	30.14922	65.00772	16.14751	12.13702	45.88891	69.33814	20.55315	80.66562	14.04648
2018-05-05 13:04:00	863033069630348149	0.00000	7.85691	12.88358	10.24315	13.13273	10.89077	10.73694	10.81235	48.55529	59.22422	58.13309	38.34195	71.11972	69.82341	88.75300	32.88191	86.19151	32.60398	22.39337	64.54509	52.27218
2018-05-05 13:05:00	3590433799317662477	1.00000	4.07393	13.99612	7.56062	15.83420	10.55450	12.08071	7.44769	58.00969	35.75496	57.72634	41.46819	9.22710	82.09814	19.73984	37.41150	40.15078	78.47882	16.34099	41.33988	65.76645
2018-05-05 13:06:00	8630330696303481701	0.00000	12.20725	10.71010	12.24951	10.18115	12.41862	15.97254	5.58905	36.09156	53.91450	46.55272	43.33772	12.29972	84.17001	16.57441	78.15557	53.72596	14.96280	8.59994	91.87975	36.61033
2018-05-05 13:07:00	863033069630348081	1.00000	12.80826	14.69848	8.80618	9.91197	13.48390	13.47128	8.66647	30.34709	41.03599	52.28005	32.78481	34.97135	17.26048	30.42019	68.83452	62.55456	53.71241	97.89266	1.37093	83.10983
2018-05-05 13:08:00	3590433799317661131	1.00000	8.41659	13.07398	10.40880	13.62838	10.77606	11.43147	11.59750	39.11723	47.23737	55.67798	43.33398	82.23337	72.68344	83.86213	92.76229	43.26553	35.84179	39.15343	48.27814	94.47156
2018-05-05 13:09:00	3590433799317661669	0.00000	10.69111	11.68262	13.60671	9.37733	13.36350	11.92239	9.84564	27.20862	27.71757	55.59056	42.53026	74.87411	41.86342	61.41559	58.01684	44.21886	34.23535	22.52157	98.88624	88.58181
2018-05-05 13:10:00	863033069630348172	0.00000	11.41841	12.54148	8.61185	10.63999	13.50584	9.83406	10.29266	55.59261	41.61019	34.10416	47.20216	71.20997	13.89691	11.54593	24.41285	71.18933	24.72668	29.66872	36.73112	69.99517
2018-05-05 13:11:00	8630330696303481917	0.00000	16.90486	13.88837	13.01599	10.29182	12.65982	11.38175	11.53597	33.34189	54.03548	56.33662	36.93693	20.00282	3.88518	62.12421	30.64681	79.09382	0.82090	71.39134	18.80985	61.63238
2018-05-05 13:12:00	8630330696303481834	0.00000	12.45177	14.57628	12.71913	9.33339	14.03534	13.43089	7.68952	73.46529	64.85607	57.50636	32.09895	41.59127	21.25782	65.95799	12.82011	74.94291	9.88492	85.83590	89.11372	76.58004
2018-05-05 13:13:00	359043379931766924	1.00000	11.63414	12.18804	8.44520	9.95598	9.47945	8.68983	10.66027	60.46379	48.03723	49.73835	55.71122	92.78214	96.08096	39.52638	32.60328	66.80427	9.01176	66.62992	7.45925	62.41540
2018-05-05 13:14:00	8630330696303481222	0.00000	13.61925	9.36548	13.20022	9.54786	13.36060	10.04769	9.54824	57.11648	52.33266	57.25037	31.58806	41.88235	77.84742	64.70868	50.32320	1.53389	45.57861	17.86190	61.17493	73.60945
2018-05-05 13:15:00	8630330696303481354	1.00000	11.77897	13.42366	9.74949	10.90311	13.61063	11.64807	8.57020	56.40385	62.87101	38.60410	48.63381	96.80267	46.90923	44.43837	28.44078	1.40161	74.70638	78.01436	50.16199	31.15747
2018-05-05 13:16:00	8630330696303481016	1.00000	8.27125	9.07413	11.23871	13.22882	11.54653	12.40179	9.09427	78.67205	56.08708	35.73660	55.43639	30.87392	62.78563	66.33288	91.42464	77.17279	29.56776	98.64994	85.06947	49.79504
2018-05-05 13:17:00	359043379931766502	1.00000	9.42908	12.21899	7.09987	13.20433	15.04223	14.91694	10.33430	43.18907	41.85749	50.09754	27.15580	63.91152	74.64567	40.98298	97.85398	77.28748	13.99020	32.84269	92.36017	14.13415
2018-05-05 13:18:00	3590433799317662220	0.00000	11.54130	11.66020	7.58748	6.98798	11.25763	13.65343	9.40506	38.85383	59.80589	58.02766	34.96614	90.88471	9.88843	38.80328	98.82321	34.12239	12.01453	16.61871	49.76796	69.93074
2018-05-05 13:19:00	3590433799317662428	1.00000	10.54693	9.82913	6.64873	12.27576	4.25669	6.89688	17.07799	40.86846	72.43599	57.01481	32.15166	93.39968	57.41793	16.99811	67.47352	28.68512	71.13901	72.00165	13.26650	71.50569
